critical_threshold,degradation_index,line_id,machine_id,maintenance_state,measurement,measurement_unit,operating_mode,plant_id,runtime_hours,sensor_event_id,sensor_id,sensor_type,service_hours_since_maintenance,threshold_status,timestamp,warning_threshold,event_timestamp,event_date,production_line_id,sensor_value,source_threshold_status,distance_from_warning_threshold,distance_from_critical_threshold,normalised_distance_to_nearest_threshold,warning_breach_flag,critical_breach_flag,near_warning_flag,near_critical_flag,near_threshold_flag,calculated_threshold_status,threshold_consistency_flag,threshold_breach_direction,threshold_margin_percentage,threshold_breach_component_score,recent_downtime_minutes,recent_produced_quantity,recent_rejected_quantity,recent_production_event_count,recent_reject_rate,quality_check_count_for_machine,quality_failure_count_for_machine,quality_alert_count_for_machine,service_interval_proxy_hours,service_overdue_indicator,utilisation_intensity,rolling_mean_3,rolling_max_3,rolling_std_3,rolling_mean_7,rolling_max_7,rolling_std_7,degradation_slope,degradation_status,degradation_signal_flag,degradation_score,degradation_reason,robust_zscore,robust_zscore_abs,robust_zscore_threshold,robust_zscore_anomaly_flag,robust_zscore_status,robust_zscore_score_0_100,isolation_forest_score,isolation_forest_score_0_100,isolation_forest_anomaly_flag,isolation_forest_status,isolation_forest_contamination,isolation_forest_score_interpretation,combined_anomaly_flag,anomaly_score_0_100,maintenance_run_id,near_threshold_component_score,anomaly_component_score,runtime_risk_score,maintenance_state_risk_score,production_context_score,quality_context_score,failure_risk_score,equipment_health_score,risk_level,maintenance_priority,risk_level_sort,recommended_action,recommendation_reason,synthetic_data_flag
90,0.715500,LINE-02-02,MACH-02-02-01,normal,64.391000,celsius,production,PLANT-02,41.820000,EH-000092,SENS-MACH-02-02-01-TEMPERATURE,temperature,111,normal,2026-01-03 12:00:00+00:00,78.000000,2026-01-03 12:00:00+00:00,2026-01-03,LINE-02-02,64.391000,normal,13.609000,25.609000,1.134083,False,False,False,False,False,normal,True,none,17.447436,0.000000,30.000000,227.000000,4.000000,2.000000,0.017621,28,5,7,120.000000,False,0.192258,65.156000,66.655000,1.060029,65.156000,66.655000,1.060029,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,35.359989,0.000000,29.405286,100.000000,6.774263,93.225737,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.741500,LINE-03-01,MACH-03-01-02,normal,66.737000,celsius,production,PLANT-03,24.410000,EH-000064,SENS-MACH-03-01-02-TEMPERATURE,temperature,105,normal,2026-01-02 12:00:00+00:00,78.000000,2026-01-02 12:00:00+00:00,2026-01-02,LINE-03-01,66.737000,normal,11.263000,23.263000,0.938583,False,False,False,False,False,normal,True,none,14.439744,0.000000,40.000000,238.000000,5.000000,2.000000,0.021008,28,0,5,120.000000,False,0.112220,65.581000,66.737000,1.156000,65.581000,66.737000,1.156000,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,31.011018,0.000000,38.585434,100.000000,6.580924,93.419076,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.727700,LINE-03-01,MACH-03-01-02,normal,65.492000,celsius,production,PLANT-03,40.120000,EH-000100,SENS-MACH-03-01-02-TEMPERATURE,temperature,119,normal,2026-01-03 12:00:00+00:00,78.000000,2026-01-03 12:00:00+00:00,2026-01-03,LINE-03-01,65.492000,normal,12.508000,24.508000,1.042333,False,False,False,False,False,normal,True,none,16.035897,0.000000,15.000000,169.000000,5.000000,2.000000,0.029586,28,0,5,120.000000,False,0.184443,65.551333,66.737000,0.944802,65.551333,66.737000,0.944802,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,37.149943,0.000000,19.896450,100.000000,6.567314,93.432686,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.736500,LINE-03-01,MACH-03-01-01,normal,66.281000,celsius,production,PLANT-03,56.610000,EH-000134,SENS-MACH-03-01-01-TEMPERATURE,temperature,131,normal,2026-01-04 12:00:00+00:00,78.000000,2026-01-04 12:00:00+00:00,2026-01-04,LINE-03-01,66.281000,normal,11.719000,23.719000,0.976583,False,False,False,False,False,normal,True,none,15.024359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.260252,65.747000,67.145000,1.410932,65.273750,67.145000,1.471374,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,42.898500,0.000000,0.000000,0.000000,6.434775,93.565225,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.702600,LINE-03-02,MACH-03-02-03,normal,63.235000,celsius,production,PLANT-03,9.190000,EH-000036,SENS-MACH-03-02-03-TEMPERATURE,temperature,82,normal,2026-01-01 12:00:00+00:00,78.000000,2026-01-01 12:00:00+00:00,2026-01-01,LINE-03-02,63.235000,normal,14.765000,26.765000,1.230417,False,False,False,False,False,normal,True,none,18.929487,0.000000,65.000000,191.000000,8.000000,2.000000,0.041885,28,10,11,120.000000,False,0.042249,63.235000,63.235000,0.000000,63.235000,63.235000,0.000000,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,22.629508,0.000000,60.471204,100.000000,6.417986,93.582014,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.732500,LINE-01-02,MACH-01-02-01,normal,65.923000,celsius,production,PLANT-01,56.810000,EH-000116,SENS-MACH-01-02-01-TEMPERATURE,temperature,130,normal,2026-01-04 12:00:00+00:00,78.000000,2026-01-04 12:00:00+00:00,2026-01-04,LINE-01-02,65.923000,normal,12.077000,24.077000,1.006417,False,False,False,False,False,normal,True,none,15.483333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.261171,65.716333,66.642000,0.852789,65.782250,66.642000,0.747310,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,42.672745,0.000000,0.000000,0.000000,6.400912,93.599088,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.746300,LINE-02-02,MACH-02-02-03,normal,67.167000,celsius,production,PLANT-02,57.380000,EH-000132,SENS-MACH-02-02-03-TEMPERATURE,temperature,129,normal,2026-01-04 12:00:00+00:00,78.000000,2026-01-04 12:00:00+00:00,2026-01-04,LINE-02-02,67.167000,normal,10.833000,22.833000,0.902750,False,False,False,False,False,normal,True,none,13.888462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.263792,64.919000,67.167000,1.603154,64.936750,67.167000,1.388712,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,42.506524,0.000000,0.000000,0.000000,6.375979,93.624021,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.729600,LINE-01-01,MACH-01-01-01,normal,65.662000,celsius,production,PLANT-01,24.960000,EH-000038,SENS-MACH-01-01-01-TEMPERATURE,temperature,96,normal,2026-01-02 12:00:00+00:00,78.000000,2026-01-02 12:00:00+00:00,2026-01-02,LINE-01-01,65.662000,normal,12.338000,24.338000,1.028167,False,False,False,False,False,normal,True,none,15.817949,0.000000,40.000000,192.000000,6.000000,2.000000,0.031250,28,2,3,120.000000,False,0.114748,65.605000,65.662000,0.057000,65.605000,65.662000,0.057000,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,28.778087,0.000000,41.145833,60.000000,6.374005,93.625995,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.627600,LINE-03-01,MACH-03-01-02,normal,5.021000,mm_s,standby,PLANT-03,17.360000,EH-000063,SENS-MACH-03-01-02-VIBRATION,vibration,104,normal,2026-01-02 02:00:00+00:00,6.500000,2026-01-02 02:00:00+00:00,2026-01-02,LINE-03-01,5.021000,normal,1.479000,2.979000,0.986000,False,False,False,False,False,normal,True,none,22.753846,0.000000,40.000000,238.000000,5.000000,2.000000,0.021008,28,0,5,120.000000,False,0.079809,5.776000,6.531000,0.755000,5.776000,6.531000,0.755000,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,29.618703,0.000000,38.585434,100.000000,6.372077,93.627923,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.525500,LINE-03-01,MACH-03-01-02,normal,4.204000,mm_s,standby,PLANT-03,33.280000,EH-000099,SENS-MACH-03-01-02-VIBRATION,vibration,118,normal,2026-01-03 02:00:00+00:00,6.500000,2026-01-03 02:00:00+00:00,2026-01-03,LINE-03-01,4.204000,normal,2.296000,3.796000,1.530667,False,False,False,False,False,normal,True,none,35.323077,0.000000,15.000000,169.000000,5.000000,2.000000,0.029586,28,0,5,120.000000,False,0.152997,5.252000,6.531000,0.963934,5.252000,6.531000,0.963934,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,35.791418,0.000000,19.896450,100.000000,6.363535,93.636465,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.748200,LINE-03-01,MACH-03-01-02,normal,67.338000,celsius,production,PLANT-03,56.130000,EH-000136,SENS-MACH-03-01-02-TEMPERATURE,temperature,116,normal,2026-01-04 12:00:00+00:00,78.000000,2026-01-04 12:00:00+00:00,2026-01-04,LINE-03-01,67.338000,normal,10.662000,22.662000,0.888500,False,False,False,False,False,normal,True,none,13.669231,0.000000,5.000000,204.000000,5.000000,2.000000,0.024510,28,0,5,120.000000,False,0.258045,66.522333,67.338000,0.768761,65.998000,67.338000,1.126065,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,38.952218,0.000000,10.294118,100.000000,6.357539,93.642461,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.719100,LINE-01-01,MACH-01-01-03,normal,64.716000,celsius,production,PLANT-01,57.830000,EH-000114,SENS-MACH-01-01-03-TEMPERATURE,temperature,128,normal,2026-01-04 12:00:00+00:00,78.000000,2026-01-04 12:00:00+00:00,2026-01-04,LINE-01-01,64.716000,normal,13.284000,25.284000,1.107000,False,False,False,False,False,normal,True,none,17.030769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.265861,65.653667,66.462000,0.718644,65.162500,66.462000,1.054074,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,42.320994,0.000000,0.000000,0.000000,6.348149,93.651851,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.737800,LINE-02-02,MACH-02-02-02,normal,66.404000,celsius,production,PLANT-02,56.720000,EH-000130,SENS-MACH-02-02-02-TEMPERATURE,temperature,127,normal,2026-01-04 12:00:00+00:00,78.000000,2026-01-04 12:00:00+00:00,2026-01-04,LINE-02-02,66.404000,normal,11.596000,23.596000,0.966333,False,False,False,False,False,normal,True,none,14.866667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.260758,65.178667,66.404000,1.066209,64.962000,66.404000,0.996712,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,41.884454,0.000000,0.000000,0.000000,6.282668,93.717332,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.731300,LINE-01-01,MACH-01-01-02,normal,65.818000,celsius,production,PLANT-01,56.360000,EH-000112,SENS-MACH-01-01-02-TEMPERATURE,temperature,126,normal,2026-01-04 12:00:00+00:00,78.000000,2026-01-04 12:00:00+00:00,2026-01-04,LINE-01-01,65.818000,normal,12.182000,24.182000,1.015167,False,False,False,False,False,normal,True,none,15.617949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.259103,66.353667,66.889000,0.437234,65.863000,66.889000,0.930399,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,41.568591,0.000000,0.000000,0.000000,6.235289,93.764711,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.618400,LINE-03-02,MACH-03-02-03,normal,4.947000,mm_s,standby,PLANT-03,1.990000,EH-000035,SENS-MACH-03-02-03-VIBRATION,vibration,81,normal,2026-01-01 02:00:00+00:00,6.500000,2026-01-01 02:00:00+00:00,2026-01-01,LINE-03-02,4.947000,normal,1.553000,3.053000,1.035333,False,False,False,False,False,normal,True,none,23.892308,0.000000,65.000000,191.000000,8.000000,2.000000,0.041885,28,10,11,120.000000,False,0.009149,4.947000,4.947000,0.000000,4.947000,4.947000,0.000000,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,21.213058,0.000000,60.471204,100.000000,6.205519,93.794481,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.623100,LINE-01-02,MACH-01-02-01,normal,4.985000,mm_s,standby,PLANT-01,49.440000,EH-000115,SENS-MACH-01-02-01-VIBRATION,vibration,129,normal,2026-01-04 02:00:00+00:00,6.500000,2026-01-04 02:00:00+00:00,2026-01-04,LINE-01-02,4.985000,normal,1.515000,3.015000,1.010000,False,False,False,False,False,normal,True,none,23.307692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.227289,4.847000,5.757000,0.805284,4.948500,5.757000,0.719214,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,41.228940,0.000000,0.000000,0.000000,6.184341,93.815659,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.724600,LINE-03-02,MACH-03-02-02,normal,65.215000,celsius,production,PLANT-03,57.840000,EH-000142,SENS-MACH-03-02-02-TEMPERATURE,temperature,122,normal,2026-01-04 12:00:00+00:00,78.000000,2026-01-04 12:00:00+00:00,2026-01-04,LINE-03-02,65.215000,normal,12.785000,24.785000,1.065417,False,False,False,False,False,normal,True,none,16.391026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.265907,73.505000,91.388000,12.656374,71.545750,91.388000,11.474051,0.000000,insufficient_history,False,0.000000,recent_critical_breach,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,40.774984,0.000000,0.000000,0.000000,6.116248,93.883752,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.481900,LINE-01-01,MACH-01-01-03,normal,3.855000,mm_s,standby,PLANT-01,48.630000,EH-000113,SENS-MACH-01-01-03-VIBRATION,vibration,127,normal,2026-01-04 02:00:00+00:00,6.500000,2026-01-04 02:00:00+00:00,2026-01-04,LINE-01-01,3.855000,normal,2.645000,4.145000,1.763333,False,False,False,False,False,normal,True,none,40.692308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.223566,5.195333,6.494000,1.077770,5.253000,6.494000,0.938705,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,40.582734,0.000000,0.000000,0.000000,6.087410,93.912590,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.727300,LINE-02-01,MACH-02-01-02,normal,65.457000,celsius,production,PLANT-02,57.800000,EH-000124,SENS-MACH-02-01-02-TEMPERATURE,temperature,121,normal,2026-01-04 12:00:00+00:00,78.000000,2026-01-04 12:00:00+00:00,2026-01-04,LINE-02-01,65.457000,normal,12.543000,24.543000,1.045250,False,False,False,False,False,normal,True,none,16.080769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.265723,65.901667,66.289000,0.342073,65.993750,66.289000,0.336450,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,40.510612,0.000000,0.000000,0.000000,6.076592,93.923408,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
8,0.599100,LINE-01-01,MACH-01-01-02,normal,4.793000,mm_s,standby,PLANT-01,49.290000,EH-000111,SENS-MACH-01-01-02-VIBRATION,vibration,125,normal,2026-01-04 02:00:00+00:00,6.500000,2026-01-04 02:00:00+00:00,2026-01-04,LINE-01-01,4.793000,normal,1.707000,3.207000,1.138000,False,False,False,False,False,normal,True,none,26.261538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.226600,4.850000,5.096000,0.182104,4.466750,5.096000,0.682285,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,40.173058,0.000000,0.000000,0.000000,6.025959,93.974041,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.716400,LINE-03-02,MACH-03-02-01,normal,64.474000,celsius,production,PLANT-03,56.460000,EH-000140,SENS-MACH-03-02-01-TEMPERATURE,temperature,120,normal,2026-01-04 12:00:00+00:00,78.000000,2026-01-04 12:00:00+00:00,2026-01-04,LINE-03-02,64.474000,normal,13.526000,25.526000,1.127167,False,False,False,False,False,normal,True,none,17.341026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,False,0.259562,65.289667,66.026000,0.636080,65.108250,66.026000,0.634180,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,40.037063,0.000000,0.000000,0.000000,6.005559,93.994441,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
90,0.729100,LINE-02-01,MACH-02-01-01,normal,65.621000,celsius,production,PLANT-02,57.040000,EH-000122,SENS-MACH-02-01-01-TEMPERATURE,temperature,119,normal,2026-01-04 12:00:00+00:00,78.000000,2026-01-04 12:00:00+00:00,2026-01-04,LINE-02-01,65.621000,normal,12.379000,24.379000,1.031583,False,False,False,False,False,normal,True,none,15.870513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,False,0.262229,65.044000,65.621000,0.505013,64.883250,65.621000,0.518459,0.000000,insufficient_history,False,0.000000,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,39.872451,0.000000,0.000000,0.000000,5.980868,94.019132,low,low,3,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
